inventory_nr,name,month,year,temp_min,temp_max,precip,humidity
6140,Kisantu-Cadulac,1,1936,1,1,1,0
6140,Kisantu-Cadulac,2,1936,1,1,1,0
6140,Kisantu-Cadulac,3,1936,1,1,1,0
6140,Kisantu-Cadulac,4,1936,1,1,1,0
6140,Kisantu-Cadulac,5,1936,1,1,1,0
6140,Kisantu-Cadulac,6,1936,1,1,1,0
6140,Kisantu-Cadulac,7,1936,1,1,1,0
6140,Kisantu-Cadulac,8,1936,1,1,1,0
6140,Kisantu-Cadulac,9,1936,1,1,1,0
6140,Kisantu-Cadulac,10,1936,1,1,1,0
6140,Kisantu-Cadulac,11,1936,1,1,1,0
6140,Kisantu-Cadulac,12,1936,1,1,1,0
6140,Kisantu-Cadulac,6,1937,1,1,1,0
6140,Kisantu-Cadulac,7,1937,1,1,1,0
6140,Kisantu-Cadulac,8,1937,1,1,1,0
6140,Kisantu-Cadulac,9,1937,1,1,1,0
6140,Kisantu-Cadulac,10,1937,1,1,1,0
6140,Kisantu-Cadulac,11,1937,1,1,1,0
6140,Kisantu-Cadulac,12,1937,1,1,1,0
6140,Kisantu-Cadulac,2,1939,1,1,1,0
6140,Kisantu-Cadulac,3,1939,1,1,1,0
6140,Kisantu-Cadulac,4,1939,1,1,1,0
6140,Kisantu-Cadulac,5,1939,1,1,1,0
6140,Kisantu-Cadulac,6,1939,1,1,1,0
6140,Kisantu-Cadulac,7,1939,1,1,1,0
6140,Kisantu-Cadulac,8,1939,1,1,1,0
6140,Kisantu-Cadulac,9,1939,1,1,1,0
6140,Kisantu-Cadulac,10,1939,1,1,1,0
6140,Kisantu-Cadulac,11,1939,1,1,1,0
6140,Kisantu-Cadulac,12,1939,1,1,1,0
6140,Kisantu-Cadulac,6,1938,1,1,1,0
6140,Kisantu-Cadulac,1,1938,1,1,1,0
6140,Kisantu-Cadulac,2,1938,1,1,1,0
6140,Kisantu-Cadulac,3,1938,1,1,1,0
6140,Kisantu-Cadulac,4,1938,1,1,1,0
6140,Kisantu-Cadulac,5,1938,1,1,1,0
6140,Kisantu-Cadulac,7,1938,1,1,1,0
6140,Kisantu-Cadulac,8,1938,1,1,1,0
6140,Kisantu-Cadulac,9,1938,1,1,1,0
6140,Kisantu-Cadulac,10,1938,1,1,1,0
6140,Kisantu-Cadulac,11,1938,1,1,1,0
6140,Kisantu-Cadulac,12,1938,1,1,1,0
6140,Kisantu-Cadulac,1,1937,1,1,1,0
6140,Kisantu-Cadulac,2,1937,1,1,1,0
6140,Kisantu-Cadulac,3,1937,1,1,1,0
6140,Kisantu-Cadulac,4,1937,1,1,1,0
6140,Kisantu-Cadulac,5,1937,1,1,1,0
6140,Kisantu-Cadulac,6,1939,1,1,1,0
6140,Kisantu-Cadulac,5,1939,1,1,1,0
6140,Kisantu-Cadulac,4,1939,1,1,1,0
6140,Kisantu-Cadulac,3,1939,1,1,1,0
6140,Kisantu-Cadulac,7,1939,1,1,1,0
6140,Kisantu-Cadulac,9,1939,1,1,1,0
6140,Kisantu-Cadulac,10,1939,1,1,1,0
6140,Kisantu-Cadulac,11,1939,1,1,1,0
6140,Kisantu-Cadulac,12,1939,1,1,1,0
6140,Kisantu-Cadulac,8,1939,1,1,1,0
6142,Celo-Zongo,6,1949,1,1,1,0
6142,Celo-Zongo,7,1949,1,1,1,1
6142,Celo-Zongo,8,1949,1,1,1,1
6142,Celo-Zongo,9,1949,1,1,1,1
6142,Celo-Zongo,10,1949,1,1,1,1
6142,Celo-Zongo,11,1949,1,1,1,1
6142,Celo-Zongo,12,1949,1,1,1,1
6142,Celo-Zongo,1,1950,1,1,1,1
6142,Celo-Zongo,2,1950,1,1,1,1
6142,Celo-Zongo,3,1950,1,1,1,1
6142,Celo-Zongo,4,1950,1,1,1,1
6142,Celo-Zongo,5,1950,1,1,1,1
6142,Celo-Zongo,6,1950,1,1,1,1
6142,Celo-Zongo,7,1950,1,1,1,1
6142,Celo-Zongo,8,1950,1,1,1,1
6142,Celo-Zongo,9,1950,1,1,1,1
6142,Celo-Zongo,11,1950,1,1,1,1
6142,Celo-Zongo,12,1950,1,1,1,1
6142,Celo-Zongo,1,1951,1,1,1,1
6142,Celo-Zongo,2,1951,1,1,1,1
6142,Celo-Zongo,3,1951,1,1,1,1
6142,Celo-Zongo,4,1951,1,1,1,1
6142,Celo-Zongo,5,1951,1,1,1,1
6142,Celo-Zongo,6,1951,1,1,1,1
6142,Celo-Zongo,7,1951,1,1,1,1
6142,Celo-Zongo,8,1951,1,1,1,1
6142,Celo-Zongo,9,1951,1,1,1,1
6142,Celo-Zongo,10,1951,1,1,1,1
6142,Celo-Zongo,11,1951,1,1,1,1
6142,Celo-Zongo,12,1951,1,1,1,1
6142,Celo-Zongo,1,1952,1,1,1,1
6142,Celo-Zongo,2,1952,1,1,1,1
6142,Celo-Zongo,3,1952,1,1,1,1
6142,Celo-Zongo,4,1952,1,1,1,1
6142,Celo-Zongo,5,1952,1,1,1,1
6142,Celo-Zongo,6,1952,1,1,1,1
6142,Celo-Zongo,7,1952,1,1,1,1
6142,Celo-Zongo,8,1952,1,1,1,1
6142,Celo-Zongo,9,1952,1,1,1,1
6142,Celo-Zongo,10,1952,1,1,1,1
6142,Celo-Zongo,11,1952,1,1,1,1
6142,Celo-Zongo,12,1952,1,1,1,1
6142,Celo-Zongo,1,1953,1,1,1,1
6142,Celo-Zongo,2,1953,1,1,1,1
6142,Celo-Zongo,3,1953,1,1,1,1
6142,Celo-Zongo,4,1953,1,1,1,1
6142,Celo-Zongo,5,1953,1,1,1,1
6142,Celo-Zongo,6,1953,1,1,1,1
6142,Celo-Zongo,7,1953,1,1,1,1
6142,Celo-Zongo,8,1953,1,1,1,1
6142,Celo-Zongo,9,1953,1,1,1,1
6142,Celo-Zongo,10,1953,1,1,1,1
6142,Celo-Zongo,11,1953,1,1,1,1
6142,Celo-Zongo,12,1953,1,1,1,1
6142,Celo-Zongo,1,1954,1,1,1,1
6142,Celo-Zongo,2,1954,1,1,1,1
6142,Celo-Zongo,3,1954,1,1,1,1
6142,Celo-Zongo,4,1954,1,1,1,1
6142,Celo-Zongo,5,1954,1,1,1,1
6142,Celo-Zongo,6,1954,1,1,1,1
6142,Celo-Zongo,7,1954,1,1,1,1
6142,Celo-Zongo,8,1954,1,1,1,1
6142,Celo-Zongo,9,1954,1,1,1,1
6142,Celo-Zongo,10,1954,0,0,1,0
6142,Celo-Zongo,11,1954,1,1,1,1
6142,Celo-Zongo,12,1954,1,1,1,1
6142,Celo-Zongo,1,1955,1,1,1,1
6142,Celo-Zongo,2,1955,1,1,1,1
6142,Celo-Zongo,3,1955,1,1,1,1
6142,Celo-Zongo,4,1955,1,1,1,1
6142,Celo-Zongo,5,1955,1,1,1,1
6142,Celo-Zongo,6,1955,1,1,1,1
6142,Celo-Zongo,7,1955,1,1,1,1
6142,Celo-Zongo,8,1955,1,1,1,1
6142,Celo-Zongo,9,1955,1,1,1,1
6142,Celo-Zongo,10,1955,1,1,1,1
6142,Celo-Zongo,11,1955,1,1,1,1
6142,Celo-Zongo,12,1955,1,1,1,1
6142,Celo-Zongo,1,1956,1,1,1,1
6142,Celo-Zongo,2,1956,1,1,1,1
6142,Celo-Zongo,3,1956,1,1,1,1
6142,Celo-Zongo,4,1956,1,1,1,1
6142,Celo-Zongo,5,1956,1,1,1,1
6142,Celo-Zongo,6,1956,1,1,1,1
6142,Celo-Zongo,7,1956,1,1,1,1
6142,Celo-Zongo,8,1956,1,1,1,1
6142,Celo-Zongo,9,1956,1,1,1,1
6142,Celo-Zongo,10,1956,1,1,1,1
6142,Celo-Zongo,11,1956,1,1,1,1
6142,Celo-Zongo,12,1956,1,1,1,1
6142,Celo-Zongo,1,1957,1,1,1,1
6142,Celo-Zongo,2,1957,1,1,1,1
6142,Celo-Zongo,3,1957,1,1,1,1
6142,Celo-Zongo,4,1957,1,1,1,1
6142,Celo-Zongo,5,1957,1,1,1,1
6142,Celo-Zongo,6,1957,1,1,1,1
6142,Celo-Zongo,7,1957,1,1,1,1
6142,Celo-Zongo,8,1957,1,1,1,1
6142,Celo-Zongo,9,1957,1,1,1,1
6142,Celo-Zongo,10,1957,1,1,1,1
6142,Celo-Zongo,11,1957,1,1,1,1
6142,Celo-Zongo,12,1957,1,1,1,1
6142,Celo-Zongo,1,1958,1,1,1,1
6142,Celo-Zongo,2,1958,1,1,1,1
6142,Celo-Zongo,3,1958,1,1,1,1
6142,Celo-Zongo,4,1958,1,1,1,1
6142,Celo-Zongo,5,1958,1,1,1,1
6142,Celo-Zongo,6,1958,1,1,1,1
6142,Celo-Zongo,7,1958,1,1,1,1
6142,Celo-Zongo,8,1958,1,1,1,1
6142,Celo-Zongo,9,1958,1,1,1,1
6142,Celo-Zongo,10,1958,1,1,1,1
6142,Celo-Zongo,11,1958,1,1,1,1
6142,Celo-Zongo,12,1958,1,1,1,1
6142,Celo-Zongo,1,1959,1,1,1,1
6142,Celo-Zongo,2,1959,1,1,1,1
6142,Celo-Zongo,3,1959,1,1,1,1
6142,Celo-Zongo,4,1959,1,1,1,1
6142,Celo-Zongo,5,1959,1,1,1,1
6142,Celo-Zongo,6,1959,1,1,1,1
6142,Celo-Zongo,7,1959,1,1,1,1
6142,Celo-Zongo,8,1959,1,1,1,1
6142,Celo-Zongo,9,1959,1,1,1,1
6142,Celo-Zongo,10,1959,1,1,1,1
6142,Celo-Zongo,11,1959,1,1,1,1
6142,Celo-Zongo,12,1959,1,1,1,1
6145,Kitobola,12,1939,1,1,1,0
6145,Kitobola,11,1939,1,1,1,0
6146,Kitobola,12,1954,0,0,1,0
6146,Kitobola,10,1954,0,0,1,0
6146,Kitobola,9,1954,0,0,1,0
6146,Kitobola,8,1954,0,0,1,0
6146,Kitobola,7,1954,0,0,1,0
6146,Kitobola,6,1954,0,0,1,0
6146,Kitobola,5,1954,0,0,1,0
6146,Kitobola,4,1954,1,1,1,0
6146,Kitobola,3,1954,1,1,1,0
6146,Kitobola,2,1954,1,1,1,0
6146,Kitobola,1,1954,1,1,1,0
6146,Kitobola,12,1953,1,1,1,0
6146,Kitobola,11,1953,1,1,1,0
6146,Kitobola,10,1953,1,1,1,0
6146,Kitobola,9,1953,1,1,1,0
6146,Kitobola,8,1953,1,1,1,0
6146,Kitobola,7,1953,1,1,1,0
6146,Kitobola,6,1953,1,1,1,0
6146,Kitobola,5,1953,1,1,1,0
6146,Kitobola,4,1953,1,1,1,0
6146,Kitobola,3,1953,1,1,1,0
6146,Kitobola,2,1953,1,1,1,0
6146,Kitobola,1,1953,1,1,1,0
6146,Kitobola,12,1952,1,1,1,0
6146,Kitobola,11,1952,1,1,1,0
6146,Kitobola,10,1952,1,1,1,0
6146,Kitobola,9,1952,1,1,1,0
6146,Kitobola,8,1952,1,1,1,0
6146,Kitobola,7,1952,1,1,1,0
6146,Kitobola,6,1952,1,1,1,0
6146,Kitobola,5,1952,1,1,1,0
6146,Kitobola,4,1952,1,1,1,0
6146,Kitobola,3,1952,1,1,1,0
6146,Kitobola,2,1952,1,1,1,0
6146,Kitobola,1,1952,1,1,1,0
6146,Kitobola,12,1951,1,1,1,0
6146,Kitobola,11,1951,1,1,1,0
6146,Kitobola,10,1951,1,1,1,0
6146,Kitobola,9,1951,1,1,1,0
6146,Kitobola,8,1951,1,1,1,0
6146,Kitobola,7,1951,1,1,1,0
6146,Kitobola,6,1951,1,1,1,0
6146,Kitobola,5,1951,1,1,1,0
6146,Kitobola,4,1951,1,1,1,0
6146,Kitobola,3,1951,1,1,1,0
6146,Kitobola,7,1950,1,1,1,0
6146,Kitobola,1,1946,0,0,1,0
6146,Kitobola,12,1945,1,1,1,0
6146,Kitobola,11,1945,1,1,1,0
6146,Kitobola,10,1945,1,1,1,0
6146,Kitobola,9,1945,1,1,1,0
6146,Kitobola,8,1945,1,1,1,0
6146,Kitobola,7,1945,1,1,1,0
6146,Kitobola,6,1945,1,1,1,0
6146,Kitobola,5,1945,1,1,1,0
6146,Kitobola,4,1945,1,1,1,0
6146,Kitobola,3,1945,1,1,1,0
6146,Kitobola,2,1945,1,1,1,0
6146,Kitobola,1,1945,1,1,1,0
6146,Kitobola,12,1944,1,1,1,0
6146,Kitobola,11,1944,1,1,1,0
6146,Kitobola,10,1944,1,1,1,0
6146,Kitobola,9,1944,1,1,1,0
6146,Kitobola,8,1944,1,1,1,0
6146,Kitobola,7,1944,1,1,1,0
6146,Kitobola,6,1944,1,1,1,0
6146,Kitobola,5,1944,1,1,1,0
6146,Kitobola,4,1944,1,1,1,0
6146,Kitobola,3,1944,1,1,1,0
6146,Kitobola,2,1944,1,1,1,0
6146,Kitobola,1,1944,1,1,1,0
6146,Kitobola,12,1943,1,1,1,0
6146,Kitobola,10,1943,1,1,1,0
6146,Kitobola,9,1943,1,1,1,0
6146,Kitobola,8,1943,1,1,1,0
6146,Kitobola,7,1943,1,1,1,0
6146,Kitobola,6,1943,1,1,1,0
6146,Kitobola,5,1943,1,1,1,0
6146,Kitobola,4,1943,1,1,1,0
6146,Kitobola,3,1943,1,1,1,0
6146,Kitobola,2,1943,1,1,1,0
6146,Kitobola,1,1943,1,1,1,0
6146,Kitobola,12,1942,1,1,1,0
6146,Kitobola,11,1942,1,1,1,0
6146,Kitobola,10,1942,1,1,1,0
6146,Kitobola,9,1942,1,1,1,0
6146,Kitobola,8,1942,1,1,1,0
6146,Kitobola,7,1942,1,1,1,0
6146,Kitobola,6,1942,1,1,1,0
6146,Kitobola,5,1942,1,1,1,0
6146,Kitobola,4,1942,1,1,1,0
6146,Kitobola,3,1942,1,1,1,0
6146,Kitobola,2,1942,1,1,1,0
6146,Kitobola,1,1942,1,1,1,0
6146,Kitobola,12,1941,1,1,1,0
6146,Kitobola,11,1941,1,1,1,0
6146,Kitobola,10,1941,1,1,1,0
6146,Kitobola,9,1941,1,1,1,0
6146,Kitobola,8,1941,1,1,1,0
6146,Kitobola,7,1941,1,1,1,0
6146,Kitobola,6,1941,1,1,1,0
6146,Kitobola,5,1941,1,1,1,0
6146,Kitobola,4,1941,1,1,1,0
6146,Kitobola,3,1941,1,1,1,0
6146,Kitobola,2,1941,1,1,1,0
6146,Kitobola,1,1941,1,1,1,0
6146,Kitobola,12,1940,1,1,1,0
6146,Kitobola,11,1940,1,1,1,0
6146,Kitobola,9,1940,1,1,1,0
6146,Kitobola,8,1940,1,1,1,0
6146,Kitobola,7,1940,1,1,1,0
6146,Kitobola,6,1940,1,1,1,0
6146,Kitobola,5,1940,1,1,1,0
6146,Kitobola,4,1940,1,1,1,0
6146,Kitobola,3,1940,1,1,1,0
6146,Kitobola,2,1940,1,1,1,0
6146,Kitobola,2,1946,1,1,1,0
6146,Kitobola,3,1946,1,1,1,0
6146,Kitobola,4,1946,1,1,1,0
6146,Kitobola,5,1946,1,1,1,0
6146,Kitobola,6,1946,1,1,1,0
6146,Kitobola,7,1946,1,1,1,0
6146,Kitobola,8,1946,1,1,1,0
6146,Kitobola,9,1946,1,1,1,0
6146,Kitobola,10,1946,1,1,1,0
6146,Kitobola,11,1946,1,1,1,0
6146,Kitobola,12,1946,1,1,1,0
6146,Kitobola,11,1948,1,1,1,0
6146,Kitobola,10,1948,1,1,1,0
6146,Kitobola,9,1948,1,1,1,0
6146,Kitobola,8,1948,1,1,1,0
6146,Kitobola,7,1948,1,1,1,0
6146,Kitobola,6,1948,1,1,1,0
6146,Kitobola,5,1948,1,1,1,0
6146,Kitobola,4,1948,1,1,1,0
6146,Kitobola,3,1948,1,1,1,0
6146,Kitobola,2,1948,1,1,1,0
6146,Kitobola,1,1948,1,1,1,0
6146,Kitobola,1,1947,1,1,1,0
6146,Kitobola,12,1947,1,1,1,0
6146,Kitobola,10,1947,1,1,1,0
6146,Kitobola,9,1947,1,1,1,0
6146,Kitobola,8,1947,1,1,1,0
6146,Kitobola,7,1947,1,1,1,0
6146,Kitobola,6,1947,1,1,1,0
6146,Kitobola,5,1947,1,1,1,0
6146,Kitobola,4,1947,1,1,1,0
6146,Kitobola,3,1947,1,1,1,0
6146,Kitobola,2,1947,1,1,1,0
6146,Kitobola,2,1951,1,1,1,0
6146,Kitobola,1,1951,1,1,1,0
6146,Kitobola,12,1950,1,1,1,0
6146,Kitobola,11,1950,1,1,1,0
6146,Kitobola,10,1950,1,1,1,0
6146,Kitobola,9,1950,1,1,1,0
6146,Kitobola,8,1950,1,1,1,0
6146,Kitobola,12,1948,1,1,1,0
6146,Kitobola,1,1949,1,1,1,0
6146,Kitobola,2,1949,1,1,1,0
6146,Kitobola,3,1949,1,1,1,0
6146,Kitobola,4,1949,1,1,1,0
6146,Kitobola,5,1949,1,1,1,0
6146,Kitobola,6,1949,1,1,1,0
6146,Kitobola,7,1949,1,1,1,0
6146,Kitobola,8,1949,1,1,1,0
6146,Kitobola,9,1949,1,1,1,0
6146,Kitobola,10,1949,1,1,1,0
6146,Kitobola,11,1949,1,1,1,0
6146,Kitobola,12,1949,1,1,1,0
6146,Kitobola,1,1950,1,1,1,0
6146,Kitobola,2,1950,1,1,1,0
6146,Kitobola,3,1950,1,1,1,0
6146,Kitobola,4,1950,1,1,1,0
6146,Kitobola,5,1950,1,1,1,0
6146,Kitobola,6,1950,1,1,1,0
6158,Luki,4,1950,1,1,1,0
6158,Luki,5,1950,1,1,1,0
6158,Luki,2,1950,1,1,1,0
6158,Luki,1,1950,1,1,1,0
6158,Luki,12,1949,1,1,1,0
6158,Luki,11,1949,1,1,1,0
6158,Luki,10,1949,1,1,1,0
6158,Luki,9,1949,1,1,1,0
6158,Luki,8,1949,1,1,1,0
6158,Luki,7,1949,1,1,1,0
6158,Luki,6,1949,1,1,1,0
6158,Luki,5,1949,1,1,1,0
6158,Luki,4,1949,1,1,1,0
6158,Luki,3,1949,1,1,1,0
6158,Luki,2,1949,1,1,1,0
6158,Luki,1,1949,1,1,1,0
6158,Luki,12,1948,1,1,1,0
6158,Luki,11,1948,1,1,1,0
6158,Luki,10,1948,1,1,1,0
6158,Luki,9,1948,1,1,1,0
6158,Luki,8,1948,1,1,1,0
6158,Luki,7,1948,1,1,1,0
6158,Luki,6,1948,1,1,1,0
6158,Luki,5,1948,1,1,1,0
6158,Luki,4,1948,1,1,1,0
6158,Luki,3,1948,1,1,1,0
6158,Luki,2,1948,1,1,1,0
6158,Luki,1,1948,1,1,1,0
6158,Luki,12,1947,1,1,1,0
6158,Luki,11,1947,1,1,1,0
6158,Luki,10,1947,1,1,1,0
6158,Luki,9,1947,1,1,1,0
6158,Luki,8,1947,1,1,1,0
6158,Luki,7,1947,1,1,1,0
6158,Luki,6,1947,1,1,1,0
6158,Luki,5,1947,1,1,1,0
6158,Luki,4,1947,1,1,1,0
6158,Luki,3,1947,1,1,1,0
6158,Luki,2,1947,1,1,1,0
6158,Luki,1,1947,1,1,1,0
6158,Luki,12,1946,1,1,1,0
6158,Luki,11,1946,1,1,1,0
6158,Luki,10,1946,1,1,1,0
6158,Luki,9,1946,1,1,1,0
6158,Luki,8,1946,1,1,1,0
6158,Luki,7,1946,1,1,1,0
6158,Luki,6,1946,1,1,1,0
6158,Luki,5,1946,1,1,1,0
6158,Luki,4,1946,1,1,1,0
6158,Luki,3,1946,1,1,1,0
6158,Luki,3,1940,1,1,1,0
6158,Luki,2,1940,1,1,1,0
6158,Luki,2,1946,1,1,1,0
6158,Luki,1,1946,1,1,1,0
6158,Luki,12,1945,1,1,1,0
6158,Luki,11,1945,1,1,1,0
6158,Luki,10,1945,1,1,1,0
6158,Luki,9,1945,1,1,1,0
6158,Luki,8,1945,1,1,1,0
6158,Luki,7,1945,1,1,1,0
6158,Luki,6,1945,1,1,1,0
6158,Luki,5,1945,1,1,1,0
6158,Luki,4,1945,1,1,1,0
6158,Luki,3,1945,1,1,1,0
6158,Luki,2,1945,1,1,1,0
6158,Luki,1,1945,1,1,1,0
6158,Luki,12,1944,1,1,1,0
6158,Luki,11,1944,1,1,1,0
6158,Luki,10,1944,1,1,1,0
6158,Luki,9,1944,1,1,1,0
6158,Luki,8,1944,1,1,1,0
6158,Luki,7,1944,1,1,1,0
6158,Luki,6,1944,1,1,1,0
6158,Luki,5,1944,1,1,1,0
6158,Luki,4,1944,1,1,1,0
6158,Luki,3,1944,1,1,1,0
6158,Luki,2,1944,1,1,1,0
6158,Luki,1,1944,1,1,1,0
6158,Luki,12,1943,1,1,1,0
6158,Luki,11,1943,1,1,1,0
6158,Luki,10,1943,1,1,1,0
6158,Luki,9,1943,1,1,1,0
6158,Luki,8,1943,1,1,1,0
6158,Luki,7,1943,1,1,1,0
6158,Luki,6,1943,1,1,1,0
6158,Luki,5,1943,1,1,1,0
6158,Luki,4,1943,1,1,1,0
6158,Luki,3,1943,1,1,1,0
6158,Luki,2,1943,1,1,1,0
6158,Luki,1,1943,1,1,1,0
6158,Luki,12,1942,1,1,1,0
6158,Luki,11,1942,1,1,1,0
6158,Luki,10,1942,1,1,1,0
6158,Luki,9,1942,1,1,1,0
6158,Luki,8,1942,1,1,1,0
6158,Luki,7,1942,1,1,1,0
6158,Luki,6,1942,1,1,1,0
6158,Luki,5,1942,1,1,1,0
6158,Luki,4,1942,1,1,1,0
6158,Luki,3,1942,1,1,1,0
6158,Luki,2,1942,1,1,1,0
6158,Luki,1,1942,1,1,1,0
6158,Luki,12,1941,1,1,1,0
6158,Luki,11,1941,1,1,1,0
6158,Luki,10,1941,1,1,1,0
6158,Luki,9,1941,1,1,1,0
6158,Luki,8,1941,1,1,1,0
6158,Luki,7,1941,1,1,1,0
6158,Luki,6,1941,1,1,1,0
6158,Luki,5,1941,1,1,1,0
6158,Luki,4,1941,1,1,1,0
6158,Luki,3,1941,1,1,1,0
6158,Luki,2,1941,1,1,1,0
6158,Luki,1,1941,1,1,1,0
6158,Luki,12,1940,1,1,1,0
6158,Luki,11,1940,1,1,1,0
6158,Luki,10,1940,1,1,1,0
6158,Luki,9,1940,1,1,1,0
6158,Luki,8,1940,1,1,1,0
6158,Luki,7,1940,1,1,1,0
6158,Luki,6,1940,1,1,1,0
6158,Luki,5,1940,1,1,1,0
6158,Luki,4,1940,1,1,1,0
6158,Luki,9,1959,1,1,1,0
6158,Luki,8,1959,1,1,1,0
6158,Luki,7,1959,1,1,1,0
6158,Luki,6,1959,1,1,1,0
6158,Luki,5,1959,1,1,1,0
6158,Luki,4,1959,1,1,1,0
6158,Luki,3,1959,1,1,1,0
6158,Luki,2,1959,1,1,1,0
6158,Luki,1,1959,1,1,1,0
6158,Luki,12,1958,1,1,1,0
6158,Luki,11,1958,1,1,1,0
6158,Luki,10,1958,1,1,1,0
6158,Luki,9,1958,1,1,1,0
6158,Luki,8,1958,1,1,1,0
6158,Luki,7,1958,1,1,1,0
6158,Luki,6,1958,1,1,1,0
6158,Luki,5,1958,1,1,1,0
6158,Luki,4,1958,1,1,1,0
6158,Luki,3,1958,1,1,1,0
6158,Luki,2,1958,1,1,1,0
6158,Luki,1,1958,1,1,1,0
6158,Luki,12,1957,1,1,1,0
6158,Luki,11,1957,1,1,1,0
6158,Luki,10,1957,1,1,1,0
6158,Luki,9,1957,1,1,1,0
6158,Luki,8,1957,1,1,1,0
6158,Luki,7,1957,1,1,1,0
6158,Luki,6,1957,1,1,1,0
6158,Luki,5,1957,1,1,1,0
6158,Luki,4,1957,1,1,1,0
6158,Luki,3,1957,1,1,1,0
6158,Luki,2,1957,1,1,1,0
6158,Luki,1,1957,1,1,1,0
6158,Luki,12,1956,1,1,1,0
6158,Luki,11,1956,1,1,1,0
6158,Luki,10,1956,1,1,1,0
6158,Luki,9,1956,1,1,1,0
6158,Luki,8,1956,1,1,1,0
6158,Luki,7,1956,1,1,1,0
6158,Luki,6,1956,1,1,1,0
6158,Luki,11,1955,1,1,1,0
6158,Luki,10,1955,1,1,1,0
6158,Luki,9,1955,0,0,1,0
6158,Luki,8,1955,0,0,1,0
6158,Luki,7,1955,0,0,1,0
6158,Luki,6,1955,0,0,1,0
6158,Luki,5,1955,0,0,1,0
6158,Luki,4,1955,0,0,1,0
6158,Luki,3,1955,0,0,1,0
6158,Luki,2,1955,0,0,1,0
6158,Luki,1,1955,0,0,1,0
6158,Luki,12,1954,1,1,1,0
6158,Luki,11,1954,1,1,1,0
6158,Luki,10,1954,0,0,1,0
6158,Luki,9,1954,1,1,1,0
6158,Luki,8,1954,1,1,1,0
6158,Luki,7,1954,1,1,1,0
6158,Luki,6,1954,1,1,1,0
6158,Luki,5,1954,1,1,1,0
6158,Luki,4,1954,1,1,1,0
6158,Luki,3,1954,1,1,1,0
6158,Luki,2,1954,1,1,1,0
6158,Luki,1,1954,1,1,1,0
6158,Luki,12,1953,1,1,1,0
6158,Luki,11,1953,1,1,1,0
6158,Luki,10,1953,1,1,1,0
6158,Luki,9,1953,1,1,1,0
6158,Luki,8,1953,1,1,1,0
6158,Luki,7,1953,1,1,1,0
6158,Luki,6,1953,1,1,1,0
6158,Luki,5,1953,1,1,1,0
6158,Luki,4,1953,1,1,1,0
6158,Luki,3,1953,1,1,1,0
6158,Luki,2,1953,1,1,1,0
6158,Luki,1,1953,1,1,1,0
6158,Luki,12,1952,1,1,1,0
6158,Luki,11,1952,1,1,1,0
6158,Luki,10,1952,1,1,1,0
6158,Luki,9,1952,1,1,1,0
6158,Luki,8,1952,1,1,1,0
6158,Luki,7,1952,1,1,1,0
6158,Luki,6,1952,1,1,1,0
6158,Luki,5,1952,1,1,1,0
6158,Luki,4,1952,1,1,1,0
6158,Luki,3,1952,1,1,1,0
6158,Luki,2,1952,1,1,1,0
6158,Luki,1,1952,1,1,1,0
6158,Luki,12,1951,1,1,1,0
6158,Luki,11,1951,1,1,1,0
6158,Luki,10,1951,1,1,1,0
6158,Luki,9,1951,1,1,1,0
6158,Luki,8,1951,1,1,1,0
6158,Luki,7,1951,1,1,1,0
6158,Luki,6,1951,1,1,1,0
6158,Luki,5,1951,1,1,1,0
6158,Luki,4,1951,1,1,1,0
6158,Luki,3,1951,1,1,1,0
6158,Luki,2,1951,1,1,1,0
6158,Luki,1,1951,1,1,1,0
6158,Luki,12,1950,1,1,1,0
6158,Luki,11,1950,1,1,1,0
6158,Luki,10,1950,1,1,1,0
6158,Luki,9,1950,1,1,1,0
6158,Luki,8,1950,1,1,1,0
6158,Luki,7,1950,1,1,1,0
6158,Luki,6,1950,1,1,1,0
6158,Luki,5,1950,1,1,1,0
6160,Luozi,12,1959,1,1,1,0
6160,Luozi,11,1959,1,1,1,0
6160,Luozi,10,1959,1,1,1,0
6160,Luozi,9,1959,1,1,1,0
6160,Luozi,8,1959,1,1,1,0
6160,Luozi,7,1959,1,1,1,0
6160,Luozi,6,1959,1,1,1,0
6160,Luozi,5,1959,1,1,1,0
6160,Luozi,4,1959,1,1,1,1
6160,Luozi,3,1959,1,1,1,1
6160,Luozi,2,1959,1,1,1,1
6160,Luozi,1,1959,1,1,1,1
6160,Luozi,12,1958,1,1,1,1
6160,Luozi,11,1958,1,1,1,1
6160,Luozi,10,1958,1,1,1,1
6160,Luozi,9,1958,1,1,1,1
6160,Luozi,8,1958,1,1,1,1
6160,Luozi,7,1958,1,1,1,1
6160,Luozi,6,1958,1,1,1,1
6160,Luozi,5,1958,1,1,1,1
6160,Luozi,4,1958,1,1,1,1
6160,Luozi,3,1958,1,1,1,1
6160,Luozi,2,1958,1,1,1,1
6160,Luozi,1,1958,1,1,1,1
6160,Luozi,12,1957,1,1,1,1
6160,Luozi,11,1957,1,1,1,1
6160,Luozi,10,1957,1,1,1,1
6160,Luozi,9,1957,1,1,1,1
6160,Luozi,8,1957,1,1,1,1
6160,Luozi,7,1957,1,1,1,1
6160,Luozi,6,1957,1,1,1,1
6160,Luozi,5,1957,1,1,1,1
6160,Luozi,4,1957,1,1,1,1
6160,Luozi,3,1957,1,1,1,1
